GU19,-,-,337,1,2,45,1,-,7,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GU20,-,-,285,4,1,56,-,-,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GU21,-,-,1901,17,16,320,12,14,44,6,2,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GU22,-,-,1367,16,9,252,4,6,33,3,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GU23,-,-,305,3,3,47,-,3,9,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GU24,-,-,791,10,4,124,2,-,19,-,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GU25,-,-,322,4,-,74,2,2,7,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GU26,-,-,394,4,1,61,-,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GU27,-,-,764,7,7,102,3,5,13,3,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GU28,-,-,409,4,2,67,1,1,13,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GU29,-,-,402,5,1,72,-,-,8,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GU30,-,-,442,3,5,58,1,1,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GU31,-,-,483,3,-,63,1,3,12,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GU32,-,-,580,4,3,92,1,2,11,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GU33,-,-,370,1,3,66,1,-,15,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GU34,-,-,1383,8,10,193,2,9,36,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GU35,-,-,1280,13,10,201,4,2,24,2,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GU46,-,-,808,11,6,113,1,4,16,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GU47,-,-,839,6,-,172,1,2,22,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GU51,-,-,948,8,4,144,2,2,21,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GU52,-,-,660,3,5,76,-,1,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
GY03,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HA00,-,-,1244,22,16,379,9,24,51,9,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HA01,-,-,971,12,8,205,7,13,27,5,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HA02,-,-,1517,23,15,394,16,23,41,9,7,10,-,1,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HA03,-,-,2026,32,14,557,11,32,59,8,10,6,-,-,3,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-
HA04,-,-,1796,24,17,333,8,9,47,2,1,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HA05,-,-,1465,13,11,256,8,10,32,3,4,2,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HA06,-,-,972,13,7,157,3,5,23,2,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HA07,-,-,1257,16,17,270,5,16,30,6,2,3,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HA08,-,-,2141,31,17,539,18,38,86,5,3,4,-,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HA09,-,-,1254,25,14,411,10,29,51,6,4,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HD01,-,-,520,7,8,141,3,27,18,1,5,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HD02,-,-,1054,14,11,269,5,29,50,2,6,2,-,-,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-
HD03,-,-,1022,3,10,202,4,25,25,6,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HD04,-,-,943,6,7,200,1,32,33,2,4,2,-,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HD05,-,-,1023,7,3,212,4,21,30,4,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HD06,-,-,995,8,7,190,5,17,34,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-,-
HD07,-,-,851,10,4,135,1,8,20,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HD08,-,-,1394,7,7,236,2,12,32,2,2,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HD09,-,-,1334,8,5,235,4,18,32,3,3,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HG01,-,-,1330,12,13,223,4,4,35,4,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HG02,-,-,1378,11,14,255,6,4,44,5,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HG03,-,-,1329,5,16,223,3,3,46,3,1,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HG04,-,-,1010,7,9,183,1,5,25,3,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HG05,-,-,905,3,2,142,2,4,30,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP01,-,-,1027,9,8,170,2,4,27,3,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP02,-,-,1486,20,16,287,10,18,37,5,1,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP02U,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP03,-,-,1428,15,10,217,5,5,28,2,4,3,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP04,-,-,1064,10,8,159,1,1,16,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP05,-,-,1166,14,8,207,8,6,31,3,-,1,-,1,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
HP06,-,-,822,5,5,134,7,2,17,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP07,-,-,633,4,4,112,-,1,10,-,-,1,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP08,-,-,499,4,7,107,1,-,11,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP09,-,-,988,6,7,174,4,2,25,2,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP10,-,-,1396,5,4,269,-,6,40,5,2,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP11,-,-,574,5,2,119,3,2,14,2,-,3,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP12,-,-,903,10,7,219,4,11,31,9,2,2,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP13,-,-,1790,26,12,406,10,14,56,2,4,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP14,-,-,1024,9,7,172,2,3,24,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP15,-,-,1043,6,10,144,3,1,20,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP16,-,-,659,1,9,112,2,3,17,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP17,-,-,555,4,3,82,2,-,9,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP18,-,-,810,5,4,126,4,-,19,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP19,-,-,949,8,6,175,5,2,27,3,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP20,-,-,548,4,5,116,3,1,9,-,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP21,-,-,1313,10,8,228,4,6,30,3,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP22,-,-,1511,12,8,261,2,5,46,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP23,-,-,919,3,3,123,2,3,13,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HP27,-,-,650,4,4,117,-,-,10,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HR01,-,-,1314,15,14,207,3,5,33,3,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HR02,-,-,1445,18,23,265,9,8,38,1,1,4,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HR03,-,-,359,5,3,45,2,1,3,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HR04,-,-,1229,6,18,204,5,3,17,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HR05,-,-,165,2,6,40,1,1,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HR06,-,-,929,13,9,169,1,5,22,3,-,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HR07,-,-,472,1,5,67,3,-,11,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HR08,-,-,704,5,7,120,1,3,15,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HR09,-,-,1056,4,10,175,1,3,33,2,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HS01,-,-,107,2,1,8,1,-,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HS02,-,-,357,11,7,57,3,3,10,2,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HS03,-,-,32,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HS04,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HS05,-,-,4,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HS06,-,-,39,-,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HS07,-,-,34,3,1,5,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HS08,-,-,48,2,1,8,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HS09,-,-,37,1,1,5,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HU01,-,-,78,-,1,37,-,-,2,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HU02,-,-,95,1,2,32,-,1,2,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HU03,-,-,582,8,8,170,4,2,29,2,1,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HU04,-,-,704,5,4,149,4,1,22,5,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HU05,-,-,1368,8,8,288,8,6,55,7,3,6,2,1,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,1,-,-,-
HU06,-,-,746,6,4,220,1,7,25,-,2,5,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HU07,-,-,1170,16,16,308,7,6,38,-,4,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HU08,-,-,944,8,7,224,6,4,51,-,1,1,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HU09,-,-,1004,16,8,263,5,6,30,6,1,4,1,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HU10,-,-,769,6,2,131,2,1,20,2,1,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HU11,-,-,584,4,3,102,1,2,15,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HU12,-,-,1464,10,11,251,5,5,43,4,2,4,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HU13,-,-,607,2,3,125,5,1,19,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HU14,-,-,420,2,3,73,1,1,11,-,1,2,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HU15,-,-,1233,4,9,203,2,5,33,-,-,1,-,-,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HU16,-,-,590,-,5,106,3,2,19,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HU17,-,-,1861,20,13,303,8,5,52,3,2,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HU18,-,-,402,2,2,59,-,1,6,1,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HU19,-,-,328,3,-,57,2,-,17,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HU20,-,-,51,-,-,10,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HX01,-,-,634,4,8,173,6,59,17,4,4,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HX02,-,-,1425,8,10,261,10,36,43,3,5,5,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HX03,-,-,1680,19,9,309,7,24,49,6,1,3,1,-,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HX04,-,-,529,3,2,85,2,4,14,-,1,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HX05,-,-,353,3,-,72,1,6,7,1,2,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HX06,-,-,782,8,6,178,4,17,22,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
HX07,-,-,648,5,2,120,-,7,25,1,1,2,-,-,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IG01,-,-,1850,28,20,647,11,34,78,4,6,10,-,5,-,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-
IG02,-,1,841,14,8,217,2,9,25,2,3,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IG03,-,-,1183,14,9,390,20,19,61,7,3,3,-,-,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IG04,-,-,368,4,5,80,2,5,18,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IG05,-,-,691,5,7,153,6,6,16,4,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IG06,-,-,969,10,12,258,7,9,40,2,1,3,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IG07,-,-,1076,13,5,241,9,11,42,3,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IG08,-,-,1561,21,16,322,7,13,54,7,3,1,1,1,1,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IG09,-,-,617,8,3,119,3,-,14,-,1,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IG10,-,-,1529,14,14,273,6,11,43,1,1,-,-,1,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IG11,-,-,1699,23,8,567,11,35,94,5,4,5,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IM02,-,-,-,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IM09,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP01,-,-,1276,22,20,269,4,4,52,2,3,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP02,-,-,981,12,18,223,7,5,30,3,2,6,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP03,-,-,1149,19,18,224,9,2,36,2,-,3,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP04,-,-,1231,13,16,235,9,5,33,3,-,2,2,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP05,-,-,715,8,8,115,2,-,18,1,-,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP06,-,-,830,8,8,141,3,3,14,1,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP07,-,-,705,5,5,119,1,2,12,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP08,-,-,496,4,3,85,3,-,11,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP09,-,-,537,7,7,85,1,-,9,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP10,-,-,146,2,2,26,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP11,-,-,957,12,14,184,3,7,28,2,-,1,2,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP12,-,-,1167,6,6,191,5,4,35,3,-,2,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP13,-,-,918,12,5,151,4,-,24,3,3,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP14,-,-,1574,15,15,357,10,7,50,4,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP15,-,-,153,1,2,28,1,-,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP16,-,-,320,4,6,67,2,-,8,-,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP17,-,-,666,2,9,135,2,1,18,-,3,4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP18,-,-,202,1,4,34,-,1,6,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP19,-,-,529,5,11,95,3,3,16,1,-,3,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP20,-,-,327,6,1,56,1,1,13,-,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP21,-,-,628,7,5,112,1,3,23,1,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP22,-,-,1114,10,8,195,3,6,32,1,3,5,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP23,-,-,375,5,5,71,1,3,9,2,-,1,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP24,-,-,995,15,17,217,3,9,34,2,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP25,-,-,710,9,9,148,1,3,20,-,3,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP26,-,-,390,4,7,61,2,3,10,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP27,-,-,656,3,7,136,1,5,23,2,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP28,-,-,1105,8,11,223,5,6,43,1,3,2,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP29,-,-,521,3,3,109,3,1,12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP30,-,-,747,9,9,139,-,2,15,1,1,1,-,-,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP31,-,-,1059,9,12,176,3,2,29,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP32,-,-,637,7,11,151,2,1,12,2,2,4,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IP33,-,-,911,9,9,181,3,5,24,2,1,4,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV01,-,-,134,12,7,24,1,1,3,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV02,-,-,2443,128,82,464,29,18,64,15,9,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV03,-,-,854,32,23,165,10,8,35,4,4,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV04,-,-,263,13,10,56,-,6,9,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV05,-,-,80,2,-,25,1,1,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV06,-,-,221,6,7,39,3,2,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV07,-,-,288,17,10,53,5,3,6,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV08,-,-,54,2,2,9,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV09,-,-,63,4,3,17,-,1,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV10,-,-,141,4,3,25,2,3,3,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV11,-,-,47,1,2,5,1,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV12,-,-,579,27,16,107,4,5,17,3,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV13,-,-,47,3,-,6,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV14,-,-,110,9,5,24,1,1,2,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV15,-,-,222,18,4,41,3,6,7,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV16,-,-,99,8,8,11,1,1,4,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV17,-,-,280,18,19,57,5,7,7,2,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV18,-,-,307,21,14,50,7,2,13,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV19,-,-,202,13,7,30,1,5,3,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV20,-,-,143,8,10,29,1,-,5,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV21,-,-,43,1,7,9,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV22,-,-,53,3,4,10,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV23,-,-,34,4,1,6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV24,-,-,59,4,3,13,1,1,2,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV25,-,-,115,5,4,25,2,2,3,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV26,-,-,88,3,2,13,1,-,1,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV27,-,-,153,1,2,20,1,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV28,-,-,21,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV30,-,-,1421,49,36,246,11,11,40,7,2,1,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV31,-,-,352,14,9,56,4,1,5,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV32,-,-,228,6,5,39,2,2,7,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV33,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV36,-,-,671,28,17,119,10,7,15,4,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV40,-,-,90,3,3,13,1,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV41,-,-,10,1,-,2,-,-,-,1,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV42,-,-,28,-,2,3,-,-,-,-,1,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
IV43,-,-,8,-,-,2,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
